EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6,EMG_7,EMG_8,Gyro_1,Gyro_2,Gyro_3,Accel_1,Accel_2,Accel_3,Word_Signed
15,12,36,33,7,5,37,17,6,9,7,1.84,-30.8,28.8,t
15,11,41,31,7,7,37,18,6,9,7,3.3,-29.9,29.3,t
17,11,47,33,8,12,46,21,6,9,7,-3.38,-34.4,28.2,t
19,10,52,41,8,16,50,23,6,9,7,-4.3,-34.8,26.9,t
19,9,57,35,9,24,59,26,6,9,7,-9.84,-32.3,25.1,t
21,11,54,32,10,32,59,29,6,10,7,-9.69,-30.3,25.1,t
20,11,59,34,10,38,60,28,6,10,8,-8.96,-29.4,25.7,t
19,12,54,31,12,39,50,26,6,10,8,-7.64,-30.1,26.3,t
19,13,58,22,12,48,48,31,6,10,8,-8.4,-31.7,26,t
23,12,57,25,11,49,55,34,6,10,8,-9.55,-31.2,26.1,t
22,13,52,23,13,54,55,32,6,10,9,-6.66,-30.1,23.2,t
21,12,41,16,14,57,51,36,6,9,9,6,-23.3,39.8,t
21,15,45,28,15,52,42,35,6,9,9,-10.5,-35.4,28.4,t
19,15,46,29,14,47,40,27,6,10,9,-9.2,-30.9,24.6,t
18,14,47,29,15,43,41,34,6,10,9,-8.28,-30.1,25.4,t
20,15,54,28,13,49,41,31,6,10,9,-6.89,-31.6,24,t
16,14,57,27,12,44,34,26,6,10,9,-6.78,-31.5,24.2,t
11,14,50,25,13,44,28,25,6,10,9,-7.5,-32.6,25.1,t
14,13,55,29,12,35,20,26,6,10,9,-8.4,-32.8,26.2,t
16,12,58,31,13,30,20,22,6,10,9,-12.5,-32.4,27.8,t
16,11,50,21,12,30,18,20,6,10,9,-12.4,-33.8,29.1,t
12,10,45,20,11,26,12,18,6,10,9,-13.3,-32.1,29.2,t
12,8,39,19,10,24,11,12,6,10,9,-16.1,-31.7,29.5,t
11,7,27,19,11,24,12,13,6,11,9,-19,-30.8,30.1,t
11,6,32,21,10,22,14,14,6,11,9,-21.1,-29.2,30,t
11,8,39,20,9,21,13,11,6,12,9,-20.2,-26.1,26.2,t
7,9,31,16,7,21,13,13,6,12,9,-17.7,-23.4,26.4,t
4,9,42,17,6,21,14,12,7,12,9,-19.3,-19.4,27.6,t
7,8,39,17,7,18,15,11,7,12,9,-21.9,-16.5,30,t
8,13,44,17,5,18,10,10,7,13,9,-28.2,-14.5,28.8,t
10,14,49,17,5,18,12,8,7,13,9,-29.3,-15.3,30.6,t
11,19,48,17,5,13,13,10,7,13,8,-33.1,-15.8,26.9,t
11,21,43,17,6,11,10,9,7,13,8,-33.1,-19.4,25.6,t
12,22,49,18,6,10,9,10,7,13,8,-33.7,-17.4,23.2,t
11,22,56,20,6,9,8,9,7,13,8,-29.1,-19.9,22.3,t
11,22,47,16,5,7,8,9,6,13,7,-27.8,-18.5,21,t
8,22,55,15,5,8,8,9,6,13,7,-24.6,-21.6,20.5,t
9,22,52,15,5,9,10,9,6,13,7,-19.4,-23,19.7,t
8,26,56,18,4,7,11,9,6,12,7,-17.4,-24.1,19.4,t
9,29,58,18,4,9,13,8,6,12,7,-14,-25.6,19.6,t
8,34,54,17,4,10,12,9,6,12,6,-13.4,-26.2,19.5,t
8,32,41,19,5,12,12,10,6,11,6,-10.8,-27.6,19.8,t
10,33,46,19,5,13,18,11,6,11,6,-11.5,-31.1,19.8,t
10,32,42,18,6,13,18,10,6,11,6,-13.5,-32.8,20.3,t
13,37,39,19,9,14,20,10,6,11,6,-13.8,-34.2,20.4,t
13,35,37,18,9,13,19,11,6,10,6,-14.2,-34.7,20.1,t
13,30,28,14,11,13,17,10,6,10,6,-14,-34.8,20,t
13,23,29,15,12,10,18,11,6,10,6,-13.2,-34.5,19.9,t
13,17,29,14,13,9,18,11,6,10,6,-12.9,-33.8,19.8,t
12,19,31,10,13,6,20,8,6,10,6,-12.3,-33,20.2,t
11,21,26,10,13,5,14,6,6,10,6,-12.8,-33.5,20.4,t
12,23,25,14,13,5,17,8,6,10,6,-12.8,-33.5,20.4,t
11,26,22,13,12,5,14,8,6,10,6,-13.1,-33.4,20.9,t
12,23,21,15,11,4,15,7,6,10,6,-12.3,-33,20.8,t
11,23,25,15,11,6,15,7,6,10,6,-12.7,-32.9,20.9,t
9,21,22,13,9,6,11,7,6,11,6,-13.1,-32.5,20.8,t
9,20,20,13,7,6,13,6,6,11,6,-13.9,-32,22.2,t
9,18,17,14,7,6,11,6,6,11,6,-13.3,-29.7,22,t
10,14,12,14,6,6,10,6,6,11,6,-13.7,-30.4,22,t
10,12,12,10,6,7,7,5,6,11,6,-13.9,-28.7,22.6,t
8,3,14,9,7,7,6,5,6,11,6,-14.9,-26.9,22.4,t
5,3,13,6,6,6,5,5,6,11,6,-16,-26.7,23.9,t
5,3,11,6,7,5,6,5,6,11,7,-16.1,-25.7,24.1,t
5,3,11,6,7,4,6,4,6,11,7,-15.6,-25.3,24.1,t
4,3,12,5,8,6,4,4,6,11,7,-15.8,-25.2,25.5,t
4,2,11,4,9,6,6,3,6,11,7,-15.7,-23.8,27.5,t
2,2,10,5,10,6,6,2,7,11,7,-15.5,-23,28.9,t
1,2,12,6,10,5,5,2,7,11,7,-15.8,-20.4,32.3,t
1,3,8,5,9,5,5,1,7,10,7,-13.2,-23.8,31.1,t
1,2,9,6,10,5,5,1,7,10,7,-14.4,-19.7,34.5,t
1,2,8,7,8,5,4,1,7,10,7,-12.2,-23.7,34.3,t
1,2,9,6,8,7,3,0,7,9,7,-10,-24.6,36.5,t
1,2,9,9,7,5,3,1,7,9,7,-7.32,-28.2,36.3,t
1,10,13,9,7,5,2,0,7,9,7,-4.9,-26.2,38.8,t
2,10,24,8,6,5,2,1,7,8,7,-3.46,-22.9,38.1,t
2,15,22,7,6,5,2,1,7,8,7,-1.62,-27,38.4,t
2,15,22,9,6,4,2,1,7,8,7,-1.13,-28.4,37.3,t
2,16,21,8,5,4,3,2,7,8,7,-0.781,-22.3,34.6,t
3,17,23,8,5,3,3,2,7,8,7,3.01,-22.7,35.7,t
3,19,25,11,4,2,3,2,7,8,7,2.66,-22.1,35.8,t
3,19,25,9,4,2,3,2,7,8,7,1.37,-22.3,36.3,t
3,13,20,10,4,2,3,2,7,8,7,0.195,-23,36,t
3,15,10,11,3,2,3,2,7,8,7,0.371,-23.9,35.4,t
2,11,11,11,2,1,2,2,7,8,7,0.469,-22.9,35.4,t
2,11,10,10,2,2,2,2,7,8,7,0.918,-23.8,35.4,t
2,12,11,10,2,2,2,2,7,8,7,0.684,-22,35.3,t
2,11,10,9,2,2,2,2,7,8,7,0.586,-22.7,35.6,t
2,11,7,5,2,2,1,1,7,9,7,0.352,-23,35.5,t
2,11,8,6,3,2,2,1,7,9,7,-0.117,-23.1,35.5,t
2,11,10,5,2,2,1,1,7,9,7,0.0977,-23.7,35.3,t
2,9,11,5,2,2,2,1,7,9,7,0.234,-23,35.3,t
2,9,12,6,2,2,2,1,7,9,7,0.352,-22.5,35.5,t
2,11,13,6,2,2,2,1,7,9,7,0.156,-22.4,35.6,t
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,7,9,7,-1.39,-20.4,36.4,t
3,3,3,3,3,3,3,3,7,9,7,0.254,-21.3,36.7,t
3,3,3,3,3,3,3,3,7,9,7,-0.0781,-18.9,36.1,t
3,3,3,3,3,3,3,3,7,9,7,0.508,-22.2,36.8,t
9,9,44,39,4,3,5,2,7,9,7,-0.332,-24.9,35.1,t
10,12,51,41,4,3,5,4,7,9,7,-0.313,-24.9,33.9,t
9,10,48,39,7,3,5,5,7,9,7,-1.89,-26.6,33,t
10,11,47,40,8,3,8,5,6,9,7,-0.684,-28.1,31.5,t
9,9,44,36,9,4,17,8,6,9,7,-2.42,-30.2,29.7,t
8,10,50,24,9,4,17,9,6,9,7,-6.76,-35.5,24.2,t
9,10,54,25,12,6,23,11,6,9,7,-5.84,-41.1,26.2,t
12,11,58,30,11,6,28,12,6,9,7,-9.14,-34.7,27.7,t
13,11,62,25,11,8,32,12,6,10,7,-11.8,-37.7,26.5,t
14,10,59,22,13,12,34,18,6,10,7,-15.2,-34.6,25.3,t
16,11,63,25,10,13,35,18,6,11,7,-17,-32.5,24.3,t
14,11,59,21,10,18,35,19,6,11,8,-19.6,-30.9,23.2,t
13,10,57,22,8,17,34,17,6,12,8,-21.4,-25,23.5,t
14,12,63,25,10,18,38,19,6,13,8,-22.5,-23.8,22.6,t
13,17,60,26,9,20,37,17,6,13,9,-22.9,-19.9,23.1,t
11,16,57,29,9,21,36,18,6,13,9,-23.1,-18.9,22.8,t
14,16,43,32,9,23,36,22,7,13,9,-23.3,-16.4,23.2,t
12,14,39,30,9,22,33,17,7,13,9,-25.1,-16.1,24.5,t
12,13,32,24,11,20,36,16,7,13,9,-26.9,-15.1,24.6,t
12,15,41,25,11,19,34,16,7,13,10,-24.7,-12.2,27.2,t
13,16,36,33,15,24,29,14,7,13,9,-31,-11.9,27.3,t
13,15,34,32,14,25,28,14,7,13,9,-30.2,-14.8,28.9,t
14,13,35,30,14,26,24,14,7,13,9,-33.7,-12,30.2,t
15,17,44,21,14,24,22,12,7,13,9,-35.4,-9.47,29.7,t
11,20,48,20,14,22,17,9,7,14,9,-35.4,-11.3,24.5,t
10,20,54,19,11,20,18,7,7,14,9,-34.9,-15,22.2,t
11,24,55,19,12,21,15,10,7,14,8,-28.7,-18.5,19.1,t
11,23,46,18,10,17,15,8,6,13,8,-27.9,-20.3,18.5,t
12,23,45,13,6,16,23,12,6,13,8,-23.9,-23.3,17.6,t
13,31,36,11,7,13,21,11,6,13,7,-23.8,-26,18.7,t
13,30,30,10,7,14,26,12,6,12,7,-20.6,-26.7,17.7,t
11,30,28,13,6,15,27,13,6,12,7,-20.4,-29.3,17.2,t
11,35,26,13,6,13,33,13,5,12,7,-18.9,-31,17.7,t
10,37,19,13,6,15,41,14,5,11,7,-18.9,-31.2,17.3,t
8,37,25,13,5,14,39,12,5,11,7,-15.1,-34.5,16.7,t
9,38,25,12,5,15,41,16,5,11,7,-13.9,-32.1,16.2,t
8,38,26,8,5,15,32,14,5,10,6,-9.84,-34.5,15.8,t
5,29,29,9,4,15,35,14,5,10,6,-6.82,-34.7,14.5,t
7,27,28,8,3,14,32,15,5,10,6,-5.2,-34.9,14.3,t
8,28,21,6,4,14,31,15,5,9,6,-4.75,-38.8,13.7,t
8,21,23,6,5,14,27,15,5,9,6,-4.51,-38.9,13.9,t
8,19,21,7,5,14,22,14,5,9,6,-5.7,-41,15.2,t
7,16,17,7,5,15,22,13,5,9,6,-8.13,-38.2,10.6,t
6,15,19,8,5,13,20,9,5,9,6,-8.01,-38.4,10.4,t
5,15,20,9,8,13,20,8,5,9,6,-8.13,-37.6,10.3,t
7,16,27,12,8,15,17,8,5,9,6,-8.09,-36.9,10.3,t
4,15,29,11,9,14,20,7,5,10,6,-8.75,-36.7,9.84,t
4,10,31,10,9,12,20,7,5,10,6,-9.51,-36.6,10.5,t
5,9,32,9,9,13,18,9,5,10,6,-10.3,-36.3,10.5,t
7,13,36,9,8,10,15,10,5,10,6,-11.3,-35.7,10.8,t
8,12,35,10,9,12,16,12,5,10,6,-11.4,-34.9,10.5,t
11,12,33,9,8,13,15,12,5,10,6,-12.2,-33.2,10.9,t
11,12,32,8,6,11,14,12,5,10,6,-12,-32.2,10.8,t
11,10,28,4,6,9,11,11,5,11,6,-12.3,-31.6,11.7,t
11,9,28,5,5,8,7,9,5,11,6,-12.7,-30.2,11.7,t
10,9,26,5,7,9,6,8,5,11,6,-11.2,-27.5,12.4,t
10,9,21,5,6,9,7,5,5,11,7,-16.4,-27.3,14.7,t
8,5,16,3,7,11,7,3,6,11,7,-11,-25.9,14.7,t
7,4,18,4,7,10,7,2,6,11,7,-18.4,-25.3,19.1,t
4,3,19,5,8,7,7,2,6,11,7,-16.7,-25.2,20,t
5,2,19,5,9,7,6,2,6,11,7,-18.5,-24.3,22.3,t
4,2,16,6,11,8,7,3,6,11,7,-17.8,-25.2,24.6,t
4,2,17,6,10,9,7,3,6,11,7,-14.2,-23.1,25.4,t
4,2,17,7,9,9,8,3,6,11,7,-16.1,-22.8,27.8,t
3,3,16,8,8,9,8,3,7,10,7,-15.9,-21.2,30.4,t
3,5,17,8,7,7,7,3,7,10,7,-12.3,-24.8,31.1,t
3,6,14,7,7,7,6,3,7,10,7,-10.2,-23,31,t
3,6,11,9,6,7,6,2,7,9,7,-8.46,-22.8,32.1,t
3,6,12,10,5,7,5,2,7,9,7,-8.14,-22.3,31.9,t
3,7,11,11,4,5,5,2,7,9,7,-6.45,-21.8,32.5,t
3,8,12,13,4,4,4,2,7,9,7,-4.43,-23.5,32.9,t
4,8,11,14,4,3,2,1,7,9,7,-5.9,-22.2,30.7,t
4,9,11,15,3,2,2,2,7,9,7,-4.16,-21,29,t
4,10,10,15,4,2,3,3,7,9,7,-3.83,-22.4,30.3,t
5,13,14,15,3,1,2,3,7,9,7,-5.57,-19.8,29.8,t
5,15,16,14,3,1,2,3,7,9,7,-5.02,-18.6,31.2,t
4,15,16,15,2,1,2,3,7,9,7,-1.13,-17.7,32.5,t
3,15,13,14,1,1,2,3,7,9,7,-1.6,-18.9,32.3,t
3,14,11,11,1,1,2,3,7,9,7,-3.42,-19.2,31.6,t
3,14,11,10,1,1,2,3,7,9,7,-3.83,-20.1,31,t
3,12,12,9,1,1,1,2,7,9,7,-2.81,-19.9,30.8,t
2,9,13,8,0,0,1,1,7,9,7,-2.77,-19.2,31,t
1,7,8,10,1,0,1,1,7,9,7,-2.99,-19.4,31.4,t
2,5,6,8,1,0,1,1,7,9,7,-3.24,-19.2,31.6,t
2,6,7,7,1,0,1,1,7,9,7,-3.48,-19.5,31.6,t
2,6,9,6,1,1,1,1,7,9,7,-3.2,-19.2,31.3,t
2,7,9,6,1,0,1,1,7,9,7,-3.13,-18.6,30.9,t
3,6,7,5,1,0,1,1,7,9,7,-2.56,-17.4,29.3,t
3,10,8,7,1,0,1,1,7,9,7,-3.38,-18.9,29.9,t
4,10,9,7,1,0,1,1,7,9,7,-3.38,-19.9,31.8,t
4,8,9,6,2,0,1,1,7,9,7,-3.93,-19.6,31.5,t
4,9,8,8,2,1,1,1,7,9,7,-3.98,-19.8,31.3,t
3,8,7,7,2,0,1,1,7,9,7,-3.28,-19.5,31.2,t
3,11,7,8,2,1,1,1,7,9,7,-3.87,-19.4,30.9,t
4,11,7,8,2,1,1,1,7,9,7,-3.57,-19.3,31.1,t
2,12,7,8,2,1,1,1,7,9,7,-3.77,-19.8,30.9,t
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,6,9,7,-3.3,-24.1,28,t
3,3,3,3,3,3,3,3,6,9,7,-2.15,-23.8,28,t
3,3,3,3,3,3,3,3,6,9,7,-3.07,-24.4,28.4,t
3,3,3,3,3,3,3,3,6,9,7,-3.24,-24,29.2,t
4,7,19,29,8,6,4,2,6,9,7,-2.25,-27.3,26.5,t
4,7,21,24,7,7,3,2,6,9,7,-1.56,-30.3,24.4,t
4,6,32,21,7,6,6,2,6,9,7,-6.13,-30.6,24.5,t
4,6,31,19,7,9,6,3,6,9,7,-13,-31.9,24.3,t
4,6,28,18,6,9,5,2,6,10,7,-11,-29.9,24.5,t
4,5,31,18,7,8,9,4,6,10,7,-12.1,-30.6,25.1,t
5,5,38,15,7,8,11,4,6,11,8,-14.4,-29.5,24.2,t
5,7,43,14,7,9,14,4,6,11,8,-16.4,-27.9,22.5,t
6,7,46,13,6,9,20,4,6,11,8,-17.9,-29.1,21.5,t
6,8,43,16,7,9,20,6,6,12,8,-19.7,-24.4,20.4,t
8,9,32,19,6,10,21,8,6,12,8,-20.4,-23.8,19.8,t
8,9,36,24,6,8,24,8,6,13,8,-23.5,-21.6,18.3,t
9,9,36,28,7,11,29,13,6,13,8,-23.2,-21.2,19,t
9,9,41,26,7,15,29,15,6,13,9,-26,-18.8,19.4,t
9,9,41,25,7,17,32,15,7,13,9,-25.8,-16.8,19.2,t
10,8,34,27,8,22,35,15,7,13,9,-27.1,-15.2,19.4,t
9,7,28,28,9,23,35,16,7,13,9,-27.6,-15.3,19.8,t
8,5,38,32,8,26,37,14,7,14,9,-29.1,-13.7,20.5,t
6,4,44,32,8,30,35,14,7,14,9,-29,-14.7,20.4,t
6,6,44,26,8,30,33,15,7,14,9,-30,-12.4,20.4,t
5,6,55,23,6,26,30,12,7,14,10,-31.1,-12.4,21.1,t
7,10,50,22,7,24,27,12,7,14,10,-28.6,-10.5,22.3,t
6,11,50,27,7,22,26,13,7,14,10,-30.5,-10.6,23.5,t
7,12,53,23,6,19,25,14,7,14,10,-31.4,-11.3,25.5,t
8,12,54,20,5,17,21,13,7,14,10,-37.1,-8.63,26.5,t
9,15,48,14,5,14,22,13,7,14,9,-35.4,-9.96,25.2,t
9,17,46,13,5,10,23,14,7,14,9,-36.6,-9.8,23.1,t
10,21,48,13,5,9,24,13,7,14,9,-34.4,-12.9,21.5,t
10,26,39,12,6,11,23,12,7,14,9,-35.9,-12.9,20.2,t
8,25,48,13,5,11,25,9,7,14,9,-32.9,-15,18.6,t
9,25,51,9,5,12,19,11,7,14,8,-32.1,-16.6,18.3,t
9,36,53,11,6,13,17,10,6,14,8,-31.2,-17.1,17.7,t
8,46,52,11,6,13,15,10,6,14,8,-29.3,-18.7,17.1,t
8,45,53,13,7,16,17,9,6,13,8,-27.1,-20.1,16.8,t
8,48,54,16,8,18,15,8,6,13,7,-25.1,-21.8,15.7,t
8,51,53,16,8,18,15,6,6,13,7,-25,-21.9,16.2,t
10,48,52,16,8,20,17,8,6,13,7,-22.9,-22.1,15.2,t
11,45,45,16,7,19,14,9,6,12,7,-21,-23.6,15.2,t
10,52,36,16,7,18,17,7,5,12,7,-18.9,-23.6,14.8,t
7,47,33,14,5,16,17,6,5,12,7,-18.1,-25.9,14.7,t
8,39,32,14,6,15,18,11,5,11,7,-15.6,-27,14.6,t
9,41,30,15,5,14,18,14,5,11,7,-12.8,-26.8,13.7,t
9,35,30,12,5,11,21,15,5,11,6,-13.8,-33.7,12.7,t
12,30,27,12,6,12,26,17,5,11,6,-13.4,-33.8,12.6,t
10,28,29,11,6,8,25,15,5,11,6,-13.3,-34.9,12.6,t
10,28,26,11,6,6,29,16,5,11,6,-13.3,-35.3,12.7,t
15,20,25,9,7,7,34,16,5,11,6,-13.2,-35.3,12.1,t
15,15,24,10,8,8,32,16,5,11,6,-13.3,-33.4,12.1,t
16,15,26,9,7,9,33,11,5,11,6,-14.1,-33.4,12.7,t
17,13,24,8,10,8,29,9,5,11,6,-13.5,-31.3,12.9,t
16,15,19,9,10,9,26,8,5,11,6,-13.5,-29.5,14.2,t
13,14,17,9,9,8,21,7,5,11,7,-14.5,-27.4,14.1,t
12,14,15,11,10,8,20,7,5,11,7,-14.6,-28.8,14.6,t
11,14,16,11,10,9,16,5,6,11,7,-17.4,-24.7,15.9,t
6,13,17,10,9,9,9,5,6,12,7,-18.8,-28.4,18.3,t
6,11,18,8,9,11,9,5,6,12,7,-20.4,-21.3,19.9,t
5,10,17,10,11,11,8,5,6,12,7,-21.4,-23.2,21.2,t
4,8,17,9,9,11,7,4,6,12,7,-19.5,-24,21.8,t
4,6,18,7,8,10,7,4,6,12,7,-20.5,-18.6,24.3,t
4,3,18,7,6,11,6,3,6,12,7,-17.5,-22.5,24.3,t
4,3,17,4,6,12,6,2,7,12,8,-20.1,-16.2,26.5,t
4,4,16,10,7,12,5,2,7,11,8,-19.3,-17.1,29,t
4,4,14,10,6,12,5,2,7,11,8,-16.6,-16.6,29,t
5,7,12,10,6,11,5,1,7,11,8,-14.2,-20.6,30.3,t
5,10,11,10,4,13,6,1,7,10,8,-11.9,-20.4,31.9,t
5,9,9,10,5,12,6,1,7,10,8,-7.4,-21.5,31.6,t
4,9,8,11,7,10,5,2,7,9,8,-7.89,-21.7,32.5,t
4,11,8,12,8,11,5,2,7,9,8,-4.77,-25.9,31,t
5,16,5,13,9,11,5,2,7,9,8,-3.11,-19.5,31.3,t
5,15,5,11,8,11,5,2,7,9,8,-3.01,-22.8,32,t
5,17,8,11,8,10,5,2,7,9,8,-0.0391,-20,31.9,t
4,14,9,12,9,9,4,2,7,9,8,-1.64,-23.2,34.6,t
3,12,9,11,10,6,3,2,7,9,8,0.293,-23.6,36,t
3,13,8,11,9,6,3,2,7,9,8,-2.58,-19.1,32.3,t
3,13,9,10,7,5,3,1,7,9,8,0.762,-19.2,29.4,t
3,11,10,10,7,4,2,1,7,9,8,3.11,-21.1,30.5,t
2,6,10,8,6,3,2,1,7,9,8,0.84,-20.5,30.1,t
2,5,9,5,6,3,2,1,7,9,8,0.332,-19.6,30.2,t
2,5,9,5,6,2,2,1,7,9,8,-0.332,-19.4,31.1,t
1,5,9,3,5,1,2,1,7,9,8,-0.977,-19.2,32.1,t
1,9,9,3,4,1,1,1,7,9,8,-1.86,-19.2,32.8,t
1,8,11,3,4,1,1,0,7,9,8,-2.36,-19,32.2,t
1,8,11,3,3,1,1,1,7,9,8,-1.82,-20.3,31.4,t
0,8,10,3,3,1,1,0,7,9,8,-2.13,-20,30.8,t
0,9,10,3,3,1,1,0,7,9,8,-1.99,-20.1,30.8,t
0,9,11,3,3,1,1,0,7,9,8,-2.64,-19.9,31.2,t
0,7,10,3,2,0,0,0,7,9,8,-2.73,-19.7,31.4,t
0,7,9,4,2,0,0,0,7,9,8,-3.03,-19.9,31.2,t
0,4,8,4,2,1,0,1,7,9,8,-3.26,-20,31.2,t
0,4,8,4,2,0,0,1,7,9,8,-3.07,-20.3,31,t
1,6,8,4,2,0,0,1,7,9,8,-2.93,-19.4,31.2,t
2,6,8,3,3,0,0,1,7,9,8,-3.05,-19.5,31.1,t
2,6,8,3,2,0,1,1,7,9,8,-3.24,-20,31.2,t
3,7,8,3,3,0,0,1,7,9,8,-2.95,-19.8,31,t
3,6,8,3,3,0,1,1,7,9,8,-3.18,-19.9,31.1,t
3,7,11,2,2,0,1,1,7,9,8,-3.05,-19.7,31.1,t
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,7,9,8,-4.2,-22.4,29,t
3,3,3,3,3,3,3,3,7,9,8,-4.28,-20.6,30.8,t
3,3,3,3,3,3,3,3,7,9,8,-3.54,-21.7,30.3,t
3,3,3,3,3,3,3,3,6,9,8,-2.23,-21.9,29.5,t
2,6,19,6,4,6,7,4,6,9,8,-2.44,-26.7,27.5,t
3,6,20,6,5,5,6,4,6,9,8,-4.18,-28.8,25.1,t
3,6,17,7,5,6,6,4,6,9,8,-5.33,-31.2,24.9,t
3,5,20,7,5,6,6,4,6,9,8,-5.78,-26.8,25.1,t
5,4,22,11,6,8,15,6,6,10,8,-7.91,-29.6,24,t
8,4,29,12,6,8,19,6,6,10,8,-9,-30.7,24.1,t
10,10,32,14,7,7,23,9,6,10,8,-11.8,-29,22.8,t
16,10,30,14,7,8,27,9,6,10,8,-11.5,-29.8,23,t
18,14,34,19,10,9,35,9,6,11,8,-15.8,-27,20.6,t
18,13,33,22,9,16,36,13,6,11,8,-15.5,-29.7,20.8,t
19,16,39,31,13,16,40,13,6,11,8,-18.8,-27.7,19.8,t
20,17,47,35,14,19,43,14,6,12,8,-21.4,-27.7,18.2,t
19,16,43,30,13,18,42,13,6,12,8,-23.4,-24.2,17.3,t
16,17,36,29,14,21,40,14,6,12,8,-24.5,-22.3,17.4,t
16,12,39,29,14,22,36,12,6,13,9,-24.7,-21.1,18.8,t
11,13,44,27,14,28,37,13,6,13,9,-25.7,-19.5,18.8,t
9,14,50,25,14,29,35,14,6,13,9,-26.2,-19,19.2,t
10,16,60,23,16,34,42,11,6,13,9,-27.1,-18.5,18.6,t
8,14,56,15,11,33,41,12,6,13,9,-27.9,-17.1,18.2,t
11,17,52,12,10,32,40,13,6,14,9,-29.7,-17.4,17.7,t
11,17,59,12,11,38,33,12,6,14,9,-29.5,-16.7,18.5,t
11,18,61,14,10,37,37,12,6,14,10,-30.7,-16,18.8,t
10,17,54,14,10,38,36,11,6,14,10,-30.4,-17.1,18.3,t
8,17,58,17,10,37,40,14,7,14,10,-30.6,-14.3,18.1,t
9,18,50,14,8,37,33,14,7,14,10,-30.5,-16.3,19.5,t
9,16,54,17,5,25,24,13,7,14,10,-30.9,-14.3,20.4,t
12,17,54,20,6,28,27,14,7,14,10,-31.2,-14.8,23.4,t
9,20,51,20,5,27,25,13,7,14,10,-33.8,-12.9,24.3,t
8,20,49,20,4,22,27,13,7,14,10,-36.8,-13,24.6,t
8,21,54,22,3,20,25,12,7,14,9,-36.6,-13.8,22.8,t
9,21,55,23,2,21,27,13,7,14,9,-36.5,-15.8,21.2,t
9,20,57,21,2,17,18,9,7,14,9,-36,-14.5,19.1,t
9,14,60,21,3,14,18,10,7,14,9,-33.5,-16.2,17.8,t
12,14,57,20,3,16,22,10,6,14,9,-32.2,-17.4,16.6,t
9,15,64,15,4,15,20,12,6,14,8,-29.6,-16.5,15.2,t
11,11,65,13,4,14,28,12,6,14,8,-28.5,-17.7,15,t
12,12,62,17,4,14,29,16,6,13,8,-27,-18.9,15,t
14,16,60,15,4,13,27,16,6,13,8,-24.5,-19.4,15.4,t
16,21,66,17,5,13,28,15,6,13,8,-24.7,-21.8,15.6,t
17,26,55,16,5,12,34,15,6,13,8,-24.6,-22.2,15.7,t
16,28,50,15,4,12,38,14,6,12,7,-23.3,-24.5,16.1,t
14,30,41,14,4,15,41,15,6,12,7,-21.7,-26.2,16,t
17,30,42,17,5,17,42,12,5,12,7,-18.4,-26.8,15.4,t
17,27,36,17,5,16,35,12,5,11,7,-16.7,-28.5,16,t
19,35,39,14,6,16,39,15,5,11,7,-14.6,-28.8,15,t
17,29,40,17,5,17,38,17,5,11,7,-13.1,-32.3,15,t
15,25,36,13,5,16,36,23,5,10,7,-11.3,-32.2,15.5,t
16,21,50,19,6,16,33,28,5,10,7,-9.36,-32.1,14.8,t
15,19,49,20,7,16,29,27,5,10,7,-9.26,-32.3,14.4,t
16,19,56,22,6,11,22,27,5,10,7,-9.24,-35.1,14.4,t
16,17,45,18,5,7,18,27,5,10,7,-9.55,-36.1,14.8,t
15,20,45,20,5,8,20,26,5,10,7,-9.3,-37.7,13.7,t
12,13,46,19,6,8,16,25,5,10,7,-9.75,-37.1,13.9,t
14,11,42,15,7,8,17,23,5,10,7,-10.1,-36.1,13.5,t
13,13,42,14,7,7,17,17,5,10,7,-11,-36.4,12.9,t
12,12,34,9,7,8,16,13,5,10,7,-11.4,-34.4,12.3,t
13,13,33,8,7,7,18,15,5,10,7,-11.9,-34.5,12,t
10,11,33,7,8,8,23,14,5,11,7,-12.8,-32.7,12.2,t
8,11,35,9,12,9,25,13,5,11,7,-14.8,-32.2,12.8,t
11,8,35,8,14,9,20,16,5,11,7,-15.6,-31.7,13.4,t
12,7,28,8,14,10,17,11,5,11,7,-15.7,-27.9,14.3,t
13,6,28,10,12,9,21,12,5,12,7,-15.1,-26.3,14,t
15,5,30,13,14,9,25,13,5,12,7,-16.4,-24.2,15.3,t
16,6,27,13,14,7,27,15,6,12,7,-18.8,-25,15.5,t
17,5,28,13,15,11,29,11,6,12,7,-23.3,-25.2,18.4,t
17,7,27,12,15,11,24,14,6,12,7,-20.5,-19.1,16.9,t
17,6,27,10,14,13,22,14,6,12,8,-23.9,-21.1,21.3,t
13,6,28,9,13,12,22,10,6,12,8,-21.5,-16.2,20.8,t
12,6,29,9,12,13,25,11,7,12,8,-22.5,-16.2,23.8,t
10,7,31,7,12,17,20,9,7,12,8,-17,-14.9,24.5,t
7,7,34,6,12,17,15,7,7,12,8,-21.1,-19.4,26.4,t
